"","region.date","region.hits","region.geo","region.time","region.keyword","region.gprop","region.category"
"3533",2016-05-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3534",2016-06-01,12,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3535",2016-07-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3536",2016-08-01,11,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3537",2016-09-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3538",2016-10-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3539",2016-11-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3540",2016-12-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3541",2017-01-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3542",2017-02-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3543",2017-03-01,9,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3544",2017-04-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3545",2017-05-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3546",2017-06-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3547",2017-07-01,11,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3548",2017-08-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3549",2017-09-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3550",2017-10-01,9,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3551",2017-11-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3552",2017-12-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3553",2018-01-01,9,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3554",2018-02-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3555",2018-03-01,9,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3556",2018-04-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3557",2018-05-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3558",2018-06-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3559",2018-07-01,10,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3560",2018-08-01,9,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3561",2018-09-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3562",2018-10-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3563",2018-11-01,19,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3564",2018-12-01,0,"US-NE","2008-01-01 2018-12-31","skin bleaching","web",0
"3565",2008-01-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3566",2008-02-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3567",2008-03-01,44,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3568",2008-04-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3569",2008-05-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3570",2008-06-01,42,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3571",2008-07-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3572",2008-08-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3573",2008-09-01,39,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3574",2008-10-01,36,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3575",2008-11-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3576",2008-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3577",2009-01-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3578",2009-02-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3579",2009-03-01,33,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3580",2009-04-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3581",2009-05-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3582",2009-06-01,35,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3583",2009-07-01,100,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3584",2009-08-01,33,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3585",2009-09-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3586",2009-10-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3587",2009-11-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3588",2009-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3589",2010-01-01,30,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3590",2010-02-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3591",2010-03-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3592",2010-04-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3593",2010-05-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3594",2010-06-01,33,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3595",2010-07-01,61,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3596",2010-08-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3597",2010-09-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3598",2010-10-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3599",2010-11-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3600",2010-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3601",2011-01-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3602",2011-02-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3603",2011-03-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3604",2011-04-01,18,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3605",2011-05-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3606",2011-06-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3607",2011-07-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3608",2011-08-01,17,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3609",2011-09-01,34,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3610",2011-10-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3611",2011-11-01,16,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3612",2011-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3613",2012-01-01,24,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3614",2012-02-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3615",2012-03-01,14,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3616",2012-04-01,15,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3617",2012-05-01,13,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3618",2012-06-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3619",2012-07-01,28,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3620",2012-08-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3621",2012-09-01,14,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3622",2012-10-01,13,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3623",2012-11-01,14,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3624",2012-12-01,13,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3625",2013-01-01,20,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3626",2013-02-01,33,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3627",2013-03-01,12,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3628",2013-04-01,24,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3629",2013-05-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3630",2013-06-01,24,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3631",2013-07-01,9,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3632",2013-08-01,8,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3633",2013-09-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3634",2013-10-01,16,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3635",2013-11-01,8,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3636",2013-12-01,17,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3637",2014-01-01,8,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3638",2014-02-01,27,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3639",2014-03-01,15,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3640",2014-04-01,8,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3641",2014-05-01,23,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3642",2014-06-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3643",2014-07-01,9,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3644",2014-08-01,9,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3645",2014-09-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3646",2014-10-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3647",2014-11-01,31,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3648",2014-12-01,10,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3649",2015-01-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3650",2015-02-01,21,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3651",2015-03-01,29,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3652",2015-04-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3653",2015-05-01,19,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3654",2015-06-01,19,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3655",2015-07-01,9,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3656",2015-08-01,17,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3657",2015-09-01,8,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3658",2015-10-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3659",2015-11-01,10,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3660",2015-12-01,24,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3661",2016-01-01,7,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3662",2016-02-01,15,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3663",2016-03-01,22,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3664",2016-04-01,22,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3665",2016-05-01,7,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3666",2016-06-01,15,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3667",2016-07-01,44,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3668",2016-08-01,37,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3669",2016-09-01,7,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3670",2016-10-01,20,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3671",2016-11-01,7,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3672",2016-12-01,33,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3673",2017-01-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3674",2017-02-01,7,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3675",2017-03-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3676",2017-04-01,19,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3677",2017-05-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3678",2017-06-01,19,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3679",2017-07-01,12,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3680",2017-08-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3681",2017-09-01,5,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3682",2017-10-01,12,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3683",2017-11-01,19,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3684",2017-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3685",2018-01-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3686",2018-02-01,13,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3687",2018-03-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3688",2018-04-01,55,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3689",2018-05-01,18,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3690",2018-06-01,13,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3691",2018-07-01,37,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3692",2018-08-01,18,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3693",2018-09-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3694",2018-10-01,6,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3695",2018-11-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3696",2018-12-01,0,"US-NV","2008-01-01 2018-12-31","skin bleaching","web",0
"3697",2008-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3698",2008-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3699",2008-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3700",2008-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3701",2008-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3702",2008-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3703",2008-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3704",2008-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3705",2008-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3706",2008-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3707",2008-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3708",2008-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3709",2009-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3710",2009-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3711",2009-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3712",2009-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3713",2009-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3714",2009-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3715",2009-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3716",2009-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3717",2009-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3718",2009-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3719",2009-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3720",2009-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3721",2010-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3722",2010-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3723",2010-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3724",2010-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3725",2010-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3726",2010-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3727",2010-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3728",2010-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3729",2010-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3730",2010-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3731",2010-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3732",2010-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3733",2011-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3734",2011-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3735",2011-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3736",2011-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3737",2011-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3738",2011-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3739",2011-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3740",2011-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3741",2011-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3742",2011-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3743",2011-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3744",2011-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3745",2012-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3746",2012-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3747",2012-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3748",2012-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3749",2012-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3750",2012-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3751",2012-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3752",2012-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3753",2012-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3754",2012-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3755",2012-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3756",2012-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3757",2013-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3758",2013-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3759",2013-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3760",2013-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3761",2013-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3762",2013-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3763",2013-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3764",2013-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3765",2013-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3766",2013-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3767",2013-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3768",2013-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3769",2014-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3770",2014-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3771",2014-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3772",2014-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3773",2014-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3774",2014-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3775",2014-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3776",2014-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3777",2014-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3778",2014-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3779",2014-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3780",2014-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3781",2015-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3782",2015-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3783",2015-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3784",2015-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3785",2015-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3786",2015-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3787",2015-07-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3788",2015-08-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3789",2015-09-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3790",2015-10-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3791",2015-11-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3792",2015-12-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3793",2016-01-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3794",2016-02-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3795",2016-03-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3796",2016-04-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3797",2016-05-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
"3798",2016-06-01,0,"US-NH","2008-01-01 2018-12-31","skin bleaching","web",0
